ID đơn hàng,ID sản phẩm,Tên sản phẩm,Sku,Id Sku,Sku người bán,Giá,Payment Amount,Đơn vị tiền tệ,Số lượng,Phương thức thanh toán,Trạng thái đơn hàng,Tên người dùng nhà sáng tạo,Loại nội dung,Id nội dung,commission model,Tỷ lệ khấu trừ Thuế TNCN,Thuế TNCN ước tính,Thuế TNCN thực tế,Tỷ lệ hoa hồng tiêu chuẩn,Cơ sở hoa hồng ước tính,Thanh toán hoa hồng tiêu chuẩn ước tính,Cơ sở hoa hồng thực tế,Thanh toán hoa hồng thực tế,Tỷ lệ hoa hồng Quảng cáo cửa hàng,Thanh toán hoa hồng Quảng cáo cửa hàng ước tính,Thanh toán hoa hồng Quảng cáo cửa hàng thực tế,Thưởng đồng chi trả cho nhà sáng tạo ước tính,Thưởng đồng chi trả cho nhà sáng tạo thực tế,Trả hàng & hoàn tiền,Hoàn tiền,Thời gian đã tạo,Thời gian thanh toán,Thời gian sẵn sàng vận chuyển,Order Delivery Time,Thời gian hoàn thành đơn hàng,Thời gian hoa hồng đã thanh toán,Platform
579380692552877325,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,383857,563985,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,chillystation,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,5,383857,19193,383857,19193,,,,,,0,0,25/06/2025 13:54:22,28/06/2025 17:53:40,25/06/2025 13:54:23,28/06/2025 17:53:40,14/07/2025 02:41:22,01/07/2025 10:15:37,TTS
579380692552877325,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",Mặc định,1730770218446915930,,0,508,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,chillystation,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,0,,,,,,,0,0,25/06/2025 13:54:22,28/06/2025 17:53:40,25/06/2025 13:54:23,28/06/2025 17:53:40,14/07/2025 02:41:22,01/07/2025 10:15:37,TTS
579380692552877325,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",Mặc định,1731020068678371674,,0,507,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,chillystation,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,15,0,,0,,,,,,,0,0,25/06/2025 13:54:22,28/06/2025 17:53:40,25/06/2025 13:54:23,28/06/2025 17:53:40,14/07/2025 02:41:22,01/07/2025 10:15:37,TTS
579382105133123387,1730420312203299162,"HUMIC Can 5 Lít Nông Dược Toàn Cầu – Phát triển rễ, Vọt đọt, Xanh lá, Mập cây, Cải tạo đất, Tiết kiệm chi phí phân bón, Tăng hấp thụ phân bón tron grau đạm cá cô đặc cay hữu phân bón mỹ phân bón tinh npk",Mặc định,1730420328725121370,,357646,507123,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7487942940384365879,fixed commission,0,0,0,12,357646,42918,357646,42918,,,,,,0,0,25/06/2025 16:00:12,29/06/2025 10:24:46,25/06/2025 16:00:14,29/06/2025 10:24:46,15/07/2025 00:28:55,02/07/2025 12:36:38,TTS
579382147560867643,1730420312203299162,"HUMIC Can 5 Lít Nông Dược Toàn Cầu – Phát triển rễ, Vọt đọt, Xanh lá, Mập cây, Cải tạo đất, Tiết kiệm chi phí phân bón, Tăng hấp thụ phân bón tron grau đạm cá cô đặc cay hữu phân bón mỹ phân bón tinh npk",Mặc định,1730420328725121370,,357646,507123,VND,1,Thanh toán khi giao hàng,Đã hủy,nguyen.nong.dan.81,Trưng bày,,fixed commission,0,0,0,12,357646,42918,,,,,,,,0,0,25/06/2025 16:04:40,,25/06/2025 16:04:41,,,,TTS
579384898619016606,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",Mặc định,1730770218446915930,,0,388,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,mittikshop,Video,7517907189537819912,fixed commission,0,0,0,30,0,,0,,,,,,,0,0,25/06/2025 19:01:30,28/06/2025 11:27:41,25/06/2025 19:01:31,28/06/2025 11:27:41,14/07/2025 00:15:26,01/07/2025 07:59:19,TTS
579384898619016606,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",Mặc định,1731020068678371674,,0,389,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,mittikshop,Video,7517907189537819912,fixed commission,0,0,0,30,0,,0,,,,,,,0,0,25/06/2025 19:01:30,28/06/2025 11:27:41,25/06/2025 19:01:31,28/06/2025 11:27:41,14/07/2025 00:15:26,01/07/2025 07:59:19,TTS
579384898619016606,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,383857,538123,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,mittikshop,Video,7517907189537819912,fixed commission,0,0,0,10,383857,38386,383857,38386,,,,,,0,0,25/06/2025 19:01:30,28/06/2025 11:27:41,25/06/2025 19:01:31,28/06/2025 11:27:41,14/07/2025 00:15:26,01/07/2025 07:59:19,TTS
579385320992638278,1732115677373040986,"Kích Rễ BIO Hữu Cơ ROOTS 1kg - Bung Chồi, Ra Cơi, Vọt Đọt, Kích Rễ, Đẻ Nhánh, Tạo Mầm, Phục Hồi Cây Thối Rễ, Vàng Lá ( Hủ 1kg )",Mặc định,1732115682665269594,,161500,255000,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,vuonmaianhquy,Phát trực tiếp,7519850131857476360,fixed commission,0,0,0,20,161500,32300,161500,32300,,,,,,0,0,25/06/2025 19:20:33,28/06/2025 16:04:39,25/06/2025 19:20:34,28/06/2025 16:04:39,14/07/2025 02:12:44,01/07/2025 07:14:21,TTS
579385320992638278,1731155073428326746,"Phân bón Magie Kẽm - Bổ sung trung vi lượng, GA3 cho tất cả các loại cây trồng, mọi giai đoạn của cây (50gr pha 2 bình) đạm hữu kíchrễ thuốc kích npk tinh canxi bomaster",Mặc định,1731155102847568218,,0,0,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,vuonmaianhquy,Phát trực tiếp,7519850131857476360,fixed commission,0,0,0,30,0,,0,,,,,,,0,0,25/06/2025 19:20:33,28/06/2025 16:04:39,25/06/2025 19:20:34,28/06/2025 16:04:39,14/07/2025 02:12:44,01/07/2025 07:14:21,TTS
579385492265665744,1732115677373040986,"Kích Rễ BIO Hữu Cơ ROOTS 1kg - Bung Chồi, Ra Cơi, Vọt Đọt, Kích Rễ, Đẻ Nhánh, Tạo Mầm, Phục Hồi Cây Thối Rễ, Vàng Lá ( Hủ 1kg )",Mặc định,1732115682665269594,,161500,309851,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,vuonmaianhquy,Phát trực tiếp,7519850131857476360,fixed commission,0,0,0,20,161500,32300,161500,32300,,,,,,0,0,25/06/2025 19:34:00,29/06/2025 10:41:48,25/06/2025 19:34:01,29/06/2025 10:41:48,15/07/2025 02:33:40,02/07/2025 11:36:33,TTS
579385927322273683,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,383857,563985,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,anhtudua,Video,7453349678986448135,fixed commission,0,0,0,10,383857,38386,383857,38386,,,,,,0,0,25/06/2025 19:57:00,29/06/2025 14:18:46,25/06/2025 19:57:01,29/06/2025 14:18:46,15/07/2025 01:27:54,02/07/2025 08:43:09,TTS
579386617745671338,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,383857,538123,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,caphe_nangxuatcao,Video,7398719689448295698,fixed commission,0,0,0,10,383857,38386,383857,38386,,,,,,0,0,25/06/2025 20:39:51,27/06/2025 15:16:32,25/06/2025 20:39:54,27/06/2025 15:16:32,13/07/2025 02:40:49,30/06/2025 07:24:01,TTS
579386717670376745,1731439369018116442,"Phân Thuốc NẤM KHUẨN FURAGIN Giúp Trị sương mai, thối nhũn, thán thư, héo xanh, khô đầu lá, bạc lá, rỉ rễ, nứt thân, xì mủ, rỉ sắt (100ml)",Mặc định,1731439429422319962,,104000,156545,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nongduoctoancauofficial,Phát trực tiếp,7519866670995753736,fixed commission,,,,,104000,,104000,,,,,,,0,0,25/06/2025 20:46:07,29/06/2025 08:49:46,25/06/2025 20:46:09,29/06/2025 08:49:46,15/07/2025 01:28:41,,TTS
579386717670376745,1731642872926209370,"(HÀNG TẶNG) Chế phẩm phân bón REX Tăng Hoạt Lực, Bám Dính, Chống Kháng, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",Mặc định,1731642896504816986,,0,2755,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nongduoctoancauofficial,Phát trực tiếp,7519866670995753736,fixed commission,,,,,0,,0,,,,,,,0,0,25/06/2025 20:46:07,29/06/2025 08:49:46,25/06/2025 20:46:09,29/06/2025 08:49:46,15/07/2025 01:28:41,,TTS
579387262409082354,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt",Mặc định,1730421503547312474,,96946,639949,VND,6,Thanh toán khi giao hàng,Đã hoàn thành,phivuong6292,Trưng bày,,fixed commission,0,0,0,30,581680,174504,581680,174504,,,,,,0,0,25/06/2025 21:22:53,29/06/2025 19:11:54,25/06/2025 21:22:56,29/06/2025 19:11:54,15/07/2025 02:25:04,02/07/2025 07:02:47,TTS
579387358493116344,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,383857,552689,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7472218401104989448,fixed commission,0,0,0,12,383857,46063,383857,46063,,,,,,0,0,25/06/2025 21:32:05,28/06/2025 11:52:40,25/06/2025 21:32:07,28/06/2025 11:52:40,14/07/2025 00:46:46,01/07/2025 07:22:16,TTS
579387342192346342,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt",Mặc định,1730421503547312474,,116000,183462,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,cuteomaivangg,Video,7519875949928762642,fixed commission,0,0,0,30,116000,34800,116000,34800,,,,,,0,0,25/06/2025 21:34:31,30/06/2025 11:41:53,25/06/2025 21:34:33,30/06/2025 11:41:53,16/07/2025 02:43:49,03/07/2025 11:16:27,TTS
579387503923988188,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,431300,557200,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,trongcaykhongkho25,Video,7516873163708452104,fixed commission,0,0,0,10,431300,43130,431300,43130,,,,,,0,0,25/06/2025 21:41:55,28/06/2025 16:44:40,25/06/2025 21:41:56,28/06/2025 16:44:40,14/07/2025 00:26:31,01/07/2025 11:34:40,TTS
579387618688927014,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt",Mặc định,1730421503547312474,,116000,174135,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7517973632270863624,fixed commission,0,0,0,30,116000,34800,116000,34800,,,,,,0,0,25/06/2025 21:43:01,27/06/2025 16:44:33,25/06/2025 21:43:02,27/06/2025 16:44:33,13/07/2025 00:52:07,30/06/2025 07:27:29,TTS
579387566181614990,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,383857,563985,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,anhtudua,Video,7439218391480634631,fixed commission,0,0,0,,383857,,383857,,8,30709,,,,0,0,25/06/2025 21:44:01,29/06/2025 11:49:45,25/06/2025 21:44:02,29/06/2025 11:49:45,15/07/2025 02:00:37,02/07/2025 09:47:45,TTS
579387592310097498,1730420312203299162,"HUMIC Can 5 Lít Nông Dược Toàn Cầu – Phát triển rễ, Vọt đọt, Xanh lá, Mập cây, Cải tạo đất, Tiết kiệm chi phí phân bón, Tăng hấp thụ phân bón tron grau đạm cá cô đặc cay hữu phân bón mỹ phân bón tinh npk",Mặc định,1730420328725121370,,401850,507123,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7487942940384365879,fixed commission,0,0,0,12,401850,48222,401850,48222,,,,,,0,0,25/06/2025 21:45:06,28/06/2025 19:32:46,25/06/2025 21:45:07,28/06/2025 19:32:46,14/07/2025 01:45:47,01/07/2025 07:25:45,TTS
579387647720261210,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,431300,538123,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7487942940384365879,fixed commission,0,0,0,,431300,,431300,,12,51756,,,,0,0,25/06/2025 21:46:21,28/06/2025 15:30:39,25/06/2025 21:46:22,28/06/2025 15:30:39,14/07/2025 02:05:55,01/07/2025 09:59:01,TTS
579387632001254518,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,347600,530782,VND,1,Thanh toán khi giao hàng,Đã hủy,vuonmaianhquy,Phát trực tiếp,7519850131857476360,fixed commission,0,0,0,10,347600,34760,,,,,,,,0,0,25/06/2025 21:46:30,,25/06/2025 21:46:32,,,,TTS
579387632001254518,1731155073428326746,"Phân bón Magie Kẽm - Bổ sung trung vi lượng, GA3 cho tất cả các loại cây trồng, mọi giai đoạn của cây (50gr pha 2 bình) đạm hữu kíchrễ thuốc kích npk tinh canxi bomaster",Mặc định,1731155102847568218,,0,118,VND,1,Thanh toán khi giao hàng,Đã hủy,phch1987,Trưng bày,,fixed commission,0,0,0,30,0,,,,,,,,,0,0,25/06/2025 21:46:30,,25/06/2025 21:46:32,,,,TTS
579388346859358009,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt",Mặc định,1730421503547312474,,116000,174135,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7517973632270863624,fixed commission,0,0,0,30,116000,34800,116000,34800,,,,,,0,0,25/06/2025 22:38:25,27/06/2025 16:51:37,25/06/2025 22:38:26,27/06/2025 16:51:37,13/07/2025 00:03:43,30/06/2025 08:34:54,TTS
579388669216523691,1730420312203299162,"HUMIC Can 5 Lít Nông Dược Toàn Cầu – Phát triển rễ, Vọt đọt, Xanh lá, Mập cây, Cải tạo đất, Tiết kiệm chi phí phân bón, Tăng hấp thụ phân bón tron grau đạm cá cô đặc cay hữu phân bón mỹ phân bón tinh npk",Mặc định,1730420328725121370,,357646,502917,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nhacua_vadoisong,Video,7505632878068272402,fixed commission,0,0,0,10,357646,35765,357646,35765,,,,,,0,0,25/06/2025 23:05:26,28/06/2025 18:25:42,25/06/2025 23:05:28,28/06/2025 18:25:42,14/07/2025 01:30:12,01/07/2025 10:17:24,TTS
579389321170946047,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,406300,525242,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,caphe_nangxuatcao,Video,7398719689448295698,fixed commission,0,0,0,,406300,,406300,,5,20315,,,,0,0,26/06/2025 00:43:56,28/06/2025 12:40:40,26/06/2025 00:43:57,28/06/2025 12:40:40,14/07/2025 00:06:05,01/07/2025 08:51:39,TTS
579390310685770877,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt",Mặc định,1730421503547312474,,116000,174135,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7517973632270863624,fixed commission,0,0,0,,116000,,116000,,30,34800,,,,0,0,26/06/2025 06:47:53,30/06/2025 10:24:52,26/06/2025 06:47:54,30/06/2025 10:24:52,16/07/2025 01:29:40,03/07/2025 12:55:35,TTS
579390548146816284,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,383857,454000,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,anhtudua,Video,7439218391480634631,fixed commission,0,0,0,,383857,,383857,,8,30709,,,,0,0,26/06/2025 07:26:02,30/06/2025 16:37:55,26/06/2025 07:26:03,30/06/2025 16:37:55,16/07/2025 01:03:40,03/07/2025 07:47:05,TTS
579390629167662448,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,454000,538123,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7472218401104989448,fixed commission,0,0,0,,454000,,454000,,12,54480,,,,0,0,26/06/2025 07:42:27,28/06/2025 11:29:38,26/06/2025 07:42:28,28/06/2025 11:29:38,14/07/2025 01:14:07,01/07/2025 11:54:20,TTS
579390629167662448,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",Mặc định,1730770218446915930,,0,388,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,anh.nong.dan.riview,Video,7519364104742587656,fixed commission,0,0,0,30,0,,0,,,,,,,0,0,26/06/2025 07:42:27,28/06/2025 11:29:38,26/06/2025 07:42:28,28/06/2025 11:29:38,14/07/2025 01:14:07,01/07/2025 11:54:20,TTS
579390629167662448,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",Mặc định,1731020068678371674,,0,389,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,anh.nong.dan.riview,Video,7519364104742587656,fixed commission,0,0,0,30,0,,0,,,,,,,0,0,26/06/2025 07:42:27,28/06/2025 11:29:38,26/06/2025 07:42:28,28/06/2025 11:29:38,14/07/2025 01:14:07,01/07/2025 11:54:20,TTS
579390672636380317,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt",Mặc định,1730421503547312474,,116000,174135,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7517973632270863624,fixed commission,0,0,0,,116000,,116000,,30,34800,,,,0,0,26/06/2025 07:49:53,28/06/2025 11:44:39,26/06/2025 07:49:54,28/06/2025 11:44:39,14/07/2025 02:01:46,01/07/2025 08:30:09,TTS
579391083444536371,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt",Mặc định,1730421503547312474,,116000,174135,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7516482646394834194,fixed commission,0,0,0,,116000,,116000,,30,34800,,,,0,0,26/06/2025 08:38:54,28/06/2025 13:09:40,26/06/2025 08:38:55,28/06/2025 13:09:40,14/07/2025 00:53:32,01/07/2025 08:55:13,TTS
579391481226823492,1730770154468706650,"Phân Bón NANO LÂN - Giúp cây Ra Rễ Mạnh , Nở bụi, đẻ nhánh khỏe, mập cây, xanh lá, hạn chế vàng lá sinh lý, chống nghẹn rễ meocham cay thu oct trichoderma dế kali phân kali chế phẩm kíchrễ thuốc kích npk",Mặc định,1730770218446915930,,0,508,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,hieu.7031,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,30,0,,0,,,,,,,0,0,26/06/2025 09:16:42,28/06/2025 14:45:39,26/06/2025 09:16:44,28/06/2025 14:45:39,14/07/2025 00:10:10,01/07/2025 11:19:46,TTS
579391481226823492,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",Mặc định,1731020068678371674,,0,507,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,hieu.7031,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,0,0,0,30,0,,0,,,,,,,0,0,26/06/2025 09:16:42,28/06/2025 14:45:39,26/06/2025 09:16:44,28/06/2025 14:45:39,14/07/2025 00:10:10,01/07/2025 11:19:46,TTS
579391481226823492,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,388170,563985,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,nguyen.nong.dan.81,Video,7470105048857529618,fixed commission,0,0,0,,388170,,388170,,12,46580,,,,0,0,26/06/2025 09:16:42,28/06/2025 14:45:39,26/06/2025 09:16:44,28/06/2025 14:45:39,14/07/2025 00:10:10,01/07/2025 11:19:46,TTS
579391958981510985,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt",Mặc định,1730421503547312474,,116000,163942,VND,1,Thanh toán khi giao hàng,Đã hoàn thành,tynybonsai,Video,7519104379274841352,fixed commission,0,0,0,,116000,,116000,,15,17400,,,,0,0,26/06/2025 10:00:43,27/06/2025 10:25:45,26/06/2025 10:00:43,27/06/2025 10:25:45,13/07/2025 00:36:49,30/06/2025 10:16:18,TTS
579392348179564282,1730421514108504410,"Kích rễ ROOTS Cực Mạnh (250ml), Bung Rễ, Ra Rễ Cực Mạnh, Dưỡng rễ Tốt Giúp Cây Hấp Thụ Dinh Dưỡng Tốt",Mặc định,1730421503547312474,,116000,284333,VND,2,Thanh toán khi giao hàng,Đã hoàn thành,phivuong6292,Video,7518006773693926663,fixed commission,0,0,0,,232000,,232000,,20,46400,,,,0,0,26/06/2025 10:40:01,30/06/2025 11:47:52,26/06/2025 10:40:02,30/06/2025 11:47:52,16/07/2025 02:18:20,03/07/2025 11:29:02,TTS
579392749431064406,1731020036333996378,"Phân bón NANO KALI BO + CA siêu ra hoa, đậu quả, hạ chế đốm lá, nấm hồng, phấn trắng thuốc giúp chế phẩm đạm hữu npk kíchrễ tinh",Mặc định,1731020068678371674,,0,389,VND,1,Thanh toán khi giao hàng,Đã hủy,nongduoctoancauofficial,Phát trực tiếp,7520089714604018440,fixed commission,,,,,0,,,,,,,,,0,0,26/06/2025 11:11:18,,26/06/2025 11:11:21,,,,TTS
579392749431064406,1730421812382697818,"Đạm Cá Hữu Cơ Amino Giúp Cây Bật Mầm, Xanh Lá, Bung Cành, Đẻ Nhánh Mạnh, Nuôi Trái (Can 5 Lít) cô đặc bảo hành của nhà sản xuất ngoài trời meocham cay phân bón phân bón thuốc phân bón kích tinh npk kíchrễ p hâ canxi",Mặc định,1730421827041724762,,379544,538123,VND,1,Thanh toán khi giao hàng,Đã hủy,nongduoctoancauofficial,Phát trực tiếp,7520089714604018440,fixed commission,,,,,379544,,,,,,,,,0,0,26/06/2025 11:11:18,,26/06/2025 11:11:21,,,,TTS
